"place_id","name","address","phone","phone_international","website","google_url","location","opening_hours","rating","reviews","photos"
"ChIJHWbUD2_r9EcR0_5VxKxVsP8","Perrin et Cie","25 Rue Laure Diebold, 69009 Lyon, France","04 78 83 78 50","+33 4 78 83 78 50","https://www.atelierperrin.com/","https://maps.google.com/?cid=18424320276089405139","45.7779659, 4.8005143","[""Monday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Tuesday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Wednesday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Thursday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Friday: 7:30 AM – 12:00 PM, 2:00 – 5:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.3,true,
"ChIJo9NGTXrr9EcR5nNxN7FbM5c","Garage De L'Europe - Citroën","41 Avenue Sidoine Apollinaire, 69009 Lyon, France","04 78 83 06 20","+33 4 78 83 06 20","https://garage-de-leurope-citroen.business.site/","https://maps.google.com/?cid=10895152740236882918","45.7720484, 4.796215999999999","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",3.1,true,true
"ChIJ2_y0H3rr9EcRmuI3XelRmdg","Apollinaire Auto Service","67 Avenue Sidoine Apollinaire, 69009 Lyon, France","04 78 64 80 20","+33 4 78 64 80 20","https://avenir-auto-service.business.site/","https://maps.google.com/?cid=15607596046362337946","45.7703491, 4.797399899999998","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.8,true,true
"ChIJyZoSNG_r9EcRf1hRnNta95U","ASP CENTER LYON -AIXAM","49 Rue de Bourgogne, 69009 Lyon, France","04 72 22 09 09","+33 4 72 22 09 09","https://www.aspcenter.fr/","https://maps.google.com/?cid=10806205730165708927","45.7793057, 4.8015611","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.3,true,true
"ChIJ34vY6nrr9EcRQCyUQlTA4wQ","Allmax","65 Rue du Bourbonnais, 69009 Lyon, France","04 37 46 07 85","+33 4 37 46 07 85","http://www.allmax.fr/","https://maps.google.com/?cid=352336663991823424","45.7733024, 4.797169699999999","[""Monday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 9:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.2,true,true
"ChIJOWep0Rrr9EcRJRI05Gia7iQ","RENAULT CROIX-ROUSSE GARAGE DU 4ème","30 Rue Claude Joseph Bonnet, 69004 Lyon, France","04 78 29 86 72","+33 4 78 29 86 72","http://www.garage-du-4eme-lyon.fr/","https://maps.google.com/?cid=2661234205118435877","45.77447739999999, 4.8226805","[""Monday: 8:00 AM – 12:15 PM, 2:00 – 6:30 PM"",""Tuesday: 8:00 AM – 12:15 PM, 2:00 – 6:30 PM"",""Wednesday: 8:00 AM – 12:15 PM, 2:00 – 6:30 PM"",""Thursday: 8:00 AM – 12:15 PM, 2:00 – 6:15 PM"",""Friday: 8:00 AM – 12:15 PM, 2:00 – 6:30 PM"",""Saturday: 9:00 AM – 12:00 PM"",""Sunday: Closed""]",,,
"ChIJwTP5B_Lq9EcRbSP0b41es5U","SPEEDY","42 Rue Duquesne, 69006 Lyon, France","04 72 82 01 02","+33 4 72 82 01 02","http://centres-auto.speedy.fr/garage/lyon-duquesne-duguesclin-69006/380","https://maps.google.com/?cid=10787069494044140397","45.77275, 4.8479","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",2.5,true,true
"ChIJr4IgLZzq9EcRf-cjX-lPoW0","Carrosserie AD","42 Avenue Roger Salengro, 69100 Villeurbanne, France","04 78 93 50 93","+33 4 78 93 50 93","https://www.ad.fr/reseau/ad-auto/prestation/reparation-carrosserie","https://maps.google.com/?cid=7899683085126723455","45.7757034, 4.872069499999999","[""Monday: 7:30 AM – 12:00 PM, 1:00 – 7:00 PM"",""Tuesday: 7:30 AM – 12:00 PM, 1:00 – 7:00 PM"",""Wednesday: 7:30 AM – 12:00 PM, 1:00 – 7:00 PM"",""Thursday: 7:30 AM – 12:00 PM, 1:00 – 7:00 PM"",""Friday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",5,true,
"ChIJYa6Yr53q9EcRkxvujSCNYkc","AD Expert Garage Des Allies","28 Rue Descartes, 69100 Villeurbanne, France","04 78 94 21 57","+33 4 78 94 21 57","https://www.ad.fr/garage/garage-ad-expert-garage-des-allies","https://maps.google.com/?cid=5143828895370189715","45.7744428, 4.8719414",,4.3,true,
"ChIJz0rPQ4Pq9EcRM-PdvxOsl2I","Lyon Pneus","68 Cours Emile Zola, 69100 Villeurbanne, France","04 78 68 30 10","+33 4 78 68 30 10","http://www.lyon-pneus.fr/","https://maps.google.com/?cid=7104336138023592755","45.77092, 4.869322999999999","[""Monday: 7:30 AM – 12:00 PM, 1:30 – 6:15 PM"",""Tuesday: 7:30 AM – 12:00 PM, 1:30 – 6:15 PM"",""Wednesday: 7:30 AM – 12:00 PM, 1:30 – 6:15 PM"",""Thursday: 7:30 AM – 12:00 PM, 1:30 – 6:15 PM"",""Friday: 7:30 AM – 12:00 PM, 1:30 – 6:15 PM"",""Saturday: Closed"",""Sunday: Closed""]",5,true,
"ChIJf3SRvG0U9UcR2TDP083AIJ4","iKeys-autos","82 Rue de Château Gaillard, 69100 Villeurbanne, France","07 58 50 78 07","+33 7 58 50 78 07","http://www.cle-de-voiture-lyon.fr/","https://maps.google.com/?cid=11394319047501754585","45.775656, 4.887467","[""Monday: 8:30 AM – 8:00 PM"",""Tuesday: 8:30 AM – 8:00 PM"",""Wednesday: 8:30 AM – 8:00 PM"",""Thursday: 8:30 AM – 8:00 PM"",""Friday: 8:30 AM – 8:00 PM"",""Saturday: 8:30 AM – 8:00 PM"",""Sunday: 8:30 AM – 8:00 PM""]",4.5,true,
"ChIJFRC3JZzq9EcRBUTi6sOW6-E","Centre Auto Feu Vert Villeurbanne","81 Avenue Galline, 69100 Villeurbanne, France","04 78 93 11 61","+33 4 78 93 11 61","https://www.feuvert.fr/centres-auto/villeurbanne/feu-vert-villeurbanne/65.html?setcenter=65","https://maps.google.com/?cid=16279271046264275973","45.77642669999999, 4.8711568","[""Monday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 6:01 PM"",""Sunday: Closed""]",3,true,true
"ChIJFZfjZn7s9EcRYuVV3p1QiDc","SPEEDY","20 Avenue de la République, 69160 Tassin-la-Demi-Lune, France","04 78 34 34 14","+33 4 78 34 34 14","http://centres-auto.speedy.fr/garage/tassin-la-demi-lune-69160/929","https://maps.google.com/?cid=4001536907888944482","45.7642172, 4.782933","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",3.8,true,true
"ChIJz-94P_fq9EcR_oGLCC2CSeE","Garage Molière","6 Rue Molière, 69006 Lyon, France","04 78 52 08 19","+33 4 78 52 08 19",,"https://maps.google.com/?cid=16233649461762163198","45.7672657, 4.842190299999999",,3.9,true,
"ChIJJQvwv1jq9EcR0vO08-ks4rg","Garage Gacon - Citroën","85 Rue Pierre Corneille, 69003 Lyon, France","04 78 60 94 13","+33 4 78 60 94 13","http://www.garagegacon.fr/","https://maps.google.com/?cid=13322260031043072978","45.76306450000001, 4.8440721","[""Monday: 7:30 AM – 6:30 PM"",""Tuesday: 7:30 AM – 6:30 PM"",""Wednesday: 7:30 AM – 6:30 PM"",""Thursday: 7:30 AM – 6:30 PM"",""Friday: 7:30 AM – 6:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",3.5,true,true
"ChIJM71a9vPq9EcRv60XtheD0G8","Fiat De Sèze Automobiles","40 Rue de Sèze, 69006 Lyon, France","04 78 52 27 56","+33 4 78 52 27 56","http://www.fiat.fr/","https://maps.google.com/?cid=8057083871228308927","45.7682928, 4.847190099999999","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",2.9,true,
"ChIJE44f8I7q9EcR-YHoMCHz12k","Eurorepar Auto Depan Lyon6","13 Rue Curie, 69006 Lyon, France","04 78 24 44 18","+33 4 78 24 44 18","http://www.eurorepar.fr/dhtml/page-trouvez-votre-eurorepar-10029.php","https://maps.google.com/?cid=7626831817855238649","45.769299, 4.8593606",,,,
"ChIJlUStbyrA9EcR-KH3zwjgP_o","Garage Drevet Richard SARL - Citroën","95 Rue Louis Becker, 69100 Villeurbanne, France","04 78 68 56 21","+33 4 78 68 56 21","http://reseau.citroen.fr/reparateur-villeurbanne","https://maps.google.com/?cid=18032377761468228088","45.76532929999999, 4.8734155","[""Monday: 7:30 AM – 12:00 PM, 1:30 – 7:00 PM"",""Tuesday: 7:30 AM – 12:00 PM, 1:30 – 7:00 PM"",""Wednesday: 7:30 AM – 12:00 PM, 1:30 – 7:00 PM"",""Thursday: 7:30 AM – 12:00 PM, 1:30 – 7:00 PM"",""Friday: 7:30 AM – 12:00 PM, 1:30 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",3.9,true,true
"ChIJCa5sP4vq9EcRVgEbkHGBm18","Garage Citroën","115 Rue Bugeaud, 69006 Lyon, France","04 78 52 01 10","+33 4 78 52 01 10","https://reseau.citroen.fr/reparateur-lyon-1","https://maps.google.com/?cid=6889242379742282070","45.7670955, 4.8539404","[""Monday: 7:30 AM – 12:00 PM, 1:00 – 6:30 PM"",""Tuesday: 7:30 AM – 12:00 PM, 1:00 – 6:30 PM"",""Wednesday: 7:30 AM – 12:00 PM, 1:00 – 6:30 PM"",""Thursday: 7:30 AM – 12:00 PM, 1:00 – 6:30 PM"",""Friday: 7:30 AM – 12:00 PM, 1:00 – 5:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.1,true,true
"ChIJYdFmZu3q9EcRvH_qDDV5o5Y","Garage du Parc","64 Rue Duquesne, 69006 Lyon, France","04 78 93 30 05","+33 4 78 93 30 05","http://www.garage-du-parc.com/","https://maps.google.com/?cid=10854652795649949628","45.7730834, 4.8507672","[""Monday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",3.6,true,true
"ChIJsZYEUSnA9EcRo3hsxFu9xsw","Villeurbanne PNEUS","36 Rue Racine, 69100 Villeurbanne, France","04 78 68 07 12","+33 4 78 68 07 12","http://www.villeurbanne-pneus.fr/","https://maps.google.com/?cid=14755689430961125539","45.767216, 4.877908","[""Monday: 9:00 AM – 7:00 PM"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 3:00 PM"",""Sunday: Closed""]",5,true,
"ChIJ5UQY5I7q9EcRbYDukKm6Xm8","Garage Brotteaux","15 Rue Curie, 69006 Lyon, France","04 78 52 42 83","+33 4 78 52 42 83","http://www.garage-renault-lyon.com/","https://maps.google.com/?cid=8025056823464591469","45.76910600000001, 4.859153","[""Monday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4,true,true
"ChIJISLKrI3q9EcR1c_cDd7ohcU","Automobile Vitton","21 Rue Ney, 69006 Lyon, France","04 78 94 38 46","+33 4 78 94 38 46",,"https://maps.google.com/?cid=14233038237787279317","45.77015350000001, 4.8553448",,5,true,
