"place_id","name","address","phone","phone_international","website","google_url","location","opening_hours","rating","reviews","photos"
"ChIJwTP5B_Lq9EcRbSP0b41es5U","SPEEDY","42 Rue Duquesne, 69006 Lyon, France","04 72 82 01 02","+33 4 72 82 01 02","http://centres-auto.speedy.fr/garage/lyon-duquesne-duguesclin-69006/380","https://maps.google.com/?cid=10787069494044140397","45.77275, 4.8479","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",2.5,true,true
"ChIJ3cRIdiXA9EcRiu8vULryXIs","KRV-AUTO","149 Rue Francis de Pressensé, 69100 Villeurbanne, France","06 99 41 96 89","+33 6 99 41 96 89","http://www.krv-auto.fr/","https://maps.google.com/?cid=10042168151152521098","45.77159169999999, 4.8827368","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 7:00 PM"",""Sunday: Closed""]",4.4,true,true
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs","Repar'vite","82 Rue des Bienvenus, 69100 Villeurbanne, France","04 78 84 36 68","+33 4 78 84 36 68",,"https://maps.google.com/?cid=7720645461054994836","45.7733351, 4.884551199999999","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 3:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.3,true,true
"ChIJNcp2o5zq9EcRmO5-CbopY7w","Avatacar","3 Rue Hector Berlioz, 69100 Villeurbanne, France","01 73 00 03 15","+33 1 73 00 03 15","https://www.avatacar.com/","https://maps.google.com/?cid=13574739580824776344","45.7728448, 4.8690865","[""Monday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: 9:00 AM – 3:00 PM"",""Sunday: Closed""]",,,
"ChIJSToxYyTA9EcRkmbz99WB_Vs","Garage Avatacar Villeurbanne","7Bis Rue Emile Dunière, 69100 Villeurbanne, France","04 28 31 43 53","+33 4 28 31 43 53","http://garage-revision.avatacar.com/garage/villeurbanne/310","https://maps.google.com/?cid=6628596982547179154","45.7798774, 4.8848389","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 3:00 PM"",""Wednesday: 8:00 AM – 3:00 PM"",""Thursday: 8:00 AM – 3:00 PM"",""Friday: 8:00 AM – 3:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",,,
"ChIJFZfjZn7s9EcRYuVV3p1QiDc","SPEEDY","20 Avenue de la République, 69160 Tassin-la-Demi-Lune, France","04 78 34 34 14","+33 4 78 34 34 14","http://centres-auto.speedy.fr/garage/tassin-la-demi-lune-69160/929","https://maps.google.com/?cid=4001536907888944482","45.7642172, 4.782933","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",3.8,true,true
"ChIJSx9-lfvq9EcRkPmi0kCP8Og","Midas","63 Rue Royale, 97460 Lyon, France","02 62 22 56 74","+33 2 62 22 56 74","https://centre.midas.fr/9559-midas-lyon-garibaldi","https://maps.google.com/?cid=16785073319784413584","45.76985190000001, 4.837228500000001","[""Monday: 8:30 AM – 6:30 PM"",""Tuesday: 8:30 AM – 6:30 PM"",""Wednesday: 8:30 AM – 6:30 PM"",""Thursday: 8:30 AM – 6:30 PM"",""Friday: 8:30 AM – 6:30 PM"",""Saturday: 9:00 AM – 5:00 PM"",""Sunday: Closed""]",,,
"ChIJKWo91DHA9EcR5UpmmvXnunE","SPEEDY","200 Cours Emile Zola, 69100 Villeurbanne, France","04 78 85 92 74","+33 4 78 85 92 74","http://centres-auto.speedy.fr/garage/villeurbanne-69100/34","https://maps.google.com/?cid=8195117513997437669","45.7685742, 4.883818199999999","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",3.5,true,true
"ChIJ9d3P4UvA9EcR-feGEA0UGDg","SPEEDY","338 Cours Emile Zola, 69100 Villeurbanne, France","04 78 84 19 27","+33 4 78 84 19 27","http://centres-auto.speedy.fr/garage/villeurbanne-69100/839","https://maps.google.com/?cid=4042002711909431289","45.7658016, 4.898624499999999","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 12:00 PM"",""Sunday: Closed""]",4.5,true,true
"ChIJaXaQDm_s9EcRXT_KYTrS-D8","Midas Tassin","170 Avenue Charles de Gaulle, 69160 Tassin-la-Demi-Lune, France","04 78 34 94 95","+33 4 78 34 94 95","http://centre.midas.fr/9661-midas-tassin","https://maps.google.com/?cid=4609665366804283229","45.7556666, 4.771424099999999","[""Monday: 8:00 AM – 6:30 PM"",""Tuesday: 8:00 AM – 6:30 PM"",""Wednesday: 8:00 AM – 6:30 PM"",""Thursday: 8:00 AM – 6:30 PM"",""Friday: 8:00 AM – 6:30 PM"",""Saturday: 8:00 AM – 4:00 PM"",""Sunday: Closed""]",3.7,true,true
"ChIJhQm7RWXs9EcR1RrJ1uLZn3I","H.r.p. Vulco CRP","142 Avenue Charles de Gaulle, 69160 Tassin-la-Demi-Lune, France","04 78 34 33 00","+33 4 78 34 33 00",,"https://maps.google.com/?cid=8259559809910119125","45.75773410000001, 4.774016","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Saturday: 8:30 AM – 12:00 PM"",""Sunday: Closed""]",4.4,true,
"ChIJNduvJV7q9EcR_YCjBuYJDpE","Point S Auto Centre","19 Rue François Garcin, 69003 Lyon, France","04 78 95 25 74","+33 4 78 95 25 74","https://www.points.fr/centre-points/auto-pneus-armanet,lyon,00001817.html","https://maps.google.com/?cid=10452302668732006653","45.7601808, 4.8498661","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.6,true,true
"ChIJfQ1O2tXB9EcRchArCfOMcmo","VivaSystème","17 Rue Saint-Eusèbe, 69003 Lyon, France","04 72 37 92 25","+33 4 72 37 92 25","http://vivasysteme.com/","https://maps.google.com/?cid=7670348090824134770","45.7579022, 4.873297",,,,
"ChIJgbmcJ9LB9EcR0Hyc42ghg0Q","LS pneus entreprise franchisée Euromaster - centre auto VL","27 Rue Jean Jaurès, 69100 Villeurbanne, France","04 72 12 13 71","+33 4 72 12 13 71","https://centres.euromaster.fr/1045276-ls-pneus-entreprise-independante-franchisee-du-reseau-euromaster-centre-auto-vl-voiture-pres-de-lyon?utm_source=google&utm_medium=places&utm_campaign=euromaster","https://maps.google.com/?cid=4936826350907194576","45.7570442, 4.8800266","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: 8:00 AM – 12:00 PM"",""Sunday: Closed""]",4.6,true,true
"ChIJx7YXFLLr9EcRLyAKATYpvJM","Avatacar Lyon 3","31 Quai Fulchiron, 69005 Lyon, France","01 73 00 03 15","+33 1 73 00 03 15","https://www.avatacar.com/","https://maps.google.com/?cid=10645428931119423535","45.7536798, 4.8233071","[""Monday: 7:30 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 7:30 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 7:30 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 7:30 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 7:30 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",,,
"ChIJDcvC7j_q9EcRq03iipvYYBE","SPEEDY","108 Avenue Berthelot, 69007 Lyon, France","04 78 58 09 13","+33 4 78 58 09 13","http://centres-auto.speedy.fr/garage/lyon-berthelot-69007/28","https://maps.google.com/?cid=1252238858970615211","45.7435573, 4.8466396","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Sunday: Closed""]",2.9,true,true
"ChIJz6dPumrq9EcRZfH8qaG5_Ts","Midas Lyon Garibaldi","382 Rue Garibaldi, 69007 Lyon, France","04 78 72 52 52","+33 4 78 72 52 52","http://centre.midas.fr/9559-midas-lyon-garibaldi","https://maps.google.com/?cid=4322815321338343781","45.7446796, 4.848100899999999","[""Monday: 8:00 AM – 6:30 PM"",""Tuesday: 8:00 AM – 6:30 PM"",""Wednesday: 8:00 AM – 6:30 PM"",""Thursday: 8:00 AM – 6:30 PM"",""Friday: 8:00 AM – 6:30 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",3.1,true,
"ChIJS0fd393B9EcRNm5YDAkF9ac","SPEEDY","131 Cours Albert Thomas, 69003 Lyon, France","04 72 33 74 95","+33 4 72 33 74 95","http://centres-auto.speedy.fr/garage/lyon-albert-thomas-69003/41","https://maps.google.com/?cid=12102585110048042550","45.7444734, 4.8748656","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Sunday: Closed""]",3.6,true,true
"ChIJf_8E37PB9EcRGxJo25WxkY8","Pro Pompage","36 Rue Emile Decorps, 69100 Villeurbanne, France","04 72 02 46 68","+33 4 72 02 46 68","http://www.pro-pompage.fr/","https://maps.google.com/?cid=10345245076236014107","45.7562411, 4.8990711","[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",5,true,true
"ChIJXyLhUaXB9EcRgbBTvPMno54","Perfeco Clean System","10 Rue de la Perle, 69500 Bron, France","06 50 64 69 54","+33 6 50 64 69 54","http://www.perfecoclean.fr/","https://maps.google.com/?cid=11431024206986588289","45.75125179999999, 4.902907399999999",,5,true,true
"ChIJCQfNrrLB9EcReWZDGbbV6Bk","123 automobiles","147 Rue Léon Blum, 69100 Villeurbanne, France","04 72 36 04 33","+33 4 72 36 04 33","http://garage.123automobiles.fr/","https://maps.google.com/?cid=1866977023629682297","45.7607519, 4.903810399999999","[""Monday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: 9:00 AM – 1:00 PM"",""Sunday: Closed""]",3.9,true,true
"ChIJr93HOjLq9EcRU8_x6e-jRSM","Euromaster","153 Rue Marcel Mérieux, 69007 Lyon, France","04 78 72 73 87","+33 4 78 72 73 87","https://centres.euromaster.fr/1045007-euromaster-lyon-gerland-centre-auto-vl-voiture?utm_source=google&utm_medium=places&utm_campaign=euromaster","https://maps.google.com/?cid=2541617815537962835","45.73733050000001, 4.8299932","[""Monday: 8:00 AM – 12:30 PM, 1:30 – 6:30 PM"",""Tuesday: 8:00 AM – 12:30 PM, 1:30 – 6:30 PM"",""Wednesday: 8:00 AM – 12:30 PM, 1:30 – 6:30 PM"",""Thursday: 8:00 AM – 12:30 PM, 1:30 – 6:30 PM"",""Friday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",3.7,true,true
"ChIJn2sVdAnq9EcRPBteRvRpRg0","Auto Standing","313 Avenue Berthelot, 69008 Lyon, France","04 78 01 21 21","+33 4 78 01 21 21",,"https://maps.google.com/?cid=956568468736318268","45.7379197, 4.8650293","[""Monday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM"",""Sunday: Closed""]",5,true,true
"ChIJVYijoxPq9EcR16hwDsfPn6A","Euromaster","190 Avenue Berthelot, 69007 Lyon, France","04 78 72 41 76","+33 4 78 72 41 76","https://centres.euromaster.fr/1045027-euromaster-lyon-berthelot-centre-auto-vl-voiture?utm_source=google&utm_medium=places&utm_campaign=euromaster","https://maps.google.com/?cid=11574198021213169879","45.74121, 4.853927","[""Monday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Tuesday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Wednesday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Thursday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Friday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Saturday: 8:30 AM – 12:00 PM"",""Sunday: Closed""]",3.3,true,true
"ChIJaQ_ld2Xq9EcR3Ozamaa3W4k","Société AD","60 Rue de l'Abondance, 69003 Lyon, France","06 28 08 52 03","+33 6 28 08 52 03","https://www.ad.fr/","https://maps.google.com/?cid=9897706532250512604","45.7539157, 4.857205899999999",,,,
"ChIJi5kbJ-DB9EcRUUD1LDl46jc","Euromaster","22 BIS RUE ANTOINE LUMIERE, 69008 Lyon, France","04 78 77 01 61","+33 4 78 77 01 61","https://centres.euromaster.fr/1045022-euromaster-lyon-lumiere-centre-auto-vl-voiture?utm_source=google&utm_medium=places&utm_campaign=euromaster","https://maps.google.com/?cid=4029165003599069265","45.7418327, 4.868791700000001","[""Monday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Tuesday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Wednesday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Thursday: 8:00 AM – 12:30 PM, 1:30 – 6:00 PM"",""Friday: 8:00 AM – 12:30 PM, 1:30 – 5:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",3.8,true,true
"ChIJuYWtmCbq9EcRDQo9XsLmYv4","Midas Lyon Gerland","57 Rue Challemel-Lacour, 69007 Lyon, France","04 72 76 94 43","+33 4 72 76 94 43","http://centre.midas.fr/9696-midas-lyon-gerland","https://maps.google.com/?cid=18330467155830442509","45.7301437, 4.838658400000001","[""Monday: 7:30 AM – 6:30 PM"",""Tuesday: 7:30 AM – 6:30 PM"",""Wednesday: 7:30 AM – 6:30 PM"",""Thursday: 7:30 AM – 6:30 PM"",""Friday: 7:30 AM – 6:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4,true,true
"ChIJXz24qVi-9kcRwHgxjUm2TGo","ATELIER FRED AUTO","20 Rue Jean Chevailler, 69008 Lyon, France","04 78 75 88 93","+33 4 78 75 88 93","http://www.autoprimo.com/","https://maps.google.com/?cid=7659697493268068544","45.7342773, 4.862167","[""Monday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Tuesday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Wednesday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Thursday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Friday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.9,true,true
"ChIJf7NoLvXB9EcR9vBMCHYc7SY","Midas Lyon Pinel","272 Boulevard Pinel, 69008 Lyon, France","04 78 78 00 88","+33 4 78 78 00 88","http://centre.midas.fr/9658-midas-lyon-pinel","https://maps.google.com/?cid=2804929436192665846","45.7254142, 4.8866954","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",4.4,true,true
"ChIJUav-h2bp9EcRqIX94KmRY8I","Pneurama Franchise Euromaster Oullins","3 Boulevard de l'Yzeron, 69600 Oullins, France","04 78 50 66 92","+33 4 78 50 66 92","https://centres.euromaster.fr/1045243-pneurama-oullins-entreprise-independante-franchisee-du-reseau-euromaster-centre-auto-vl-voiture?utm_source=google&utm_medium=places&utm_campaign=euromaster","https://maps.google.com/?cid=14007199424862586280","45.7198637, 4.80554","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: 8:00 AM – 12:00 PM"",""Sunday: Closed""]",3.8,true,true
"ChIJ6dm4ZADC9EcRF5cJgrIJSSU","Delko Vénissieux","119 Avenue Francis de Pressensé, 69200 Vénissieux, France","04 78 75 81 82","+33 4 78 75 81 82","https://www.delko.fr/garage/delko/venissieux/30","https://maps.google.com/?cid=2686689314993706775","45.72244480000001, 4.8661494","[""Monday: 8:30 AM – 12:00 PM, 2:00 – 6:30 PM"",""Tuesday: 8:30 AM – 12:00 PM, 2:00 – 6:30 PM"",""Wednesday: 8:30 AM – 12:00 PM, 2:00 – 6:30 PM"",""Thursday: 8:30 AM – 12:00 PM, 2:00 – 6:30 PM"",""Friday: 8:30 AM – 12:00 PM, 2:00 – 6:30 PM"",""Saturday: 9:00 AM – 12:00 PM"",""Sunday: Closed""]",3.7,true,true
