"place_id","name","address","phone","phone_international","website","google_url","location","opening_hours","rating","reviews","photos"
"ChIJd34KHg3r9EcRuDNrHrGknA0","AD Expert Workshops Auto Arloing","31 BIS QUAI ARLOING, 69009 Lyon, France","04 37 64 22 30","+33 4 37 64 22 30","https://www.ad.fr/garage/garage-ad-expert-ateliers-auto-arloing","https://maps.google.com/?cid=980839899486434232","45.7711234, 4.8115357","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4,true,true
"ChIJjX4H0Rrr9EcRdaS-uUyJwVk","Atelier mécanique et carrosserie RENAULT","2 Rue Bely, 69004 Lyon, France","04 78 29 86 72","+33 4 78 29 86 72",,"https://maps.google.com/?cid=6467601502507541621","45.774406, 4.822611999999999","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Saturday: 9:00 AM – 12:00 PM"",""Sunday: Closed""]",2.7,true,true
"ChIJk83gvBzr9EcR8rObyn-WFGg","Garage Cabias - Entretien mécanique - Cartes grises - Carrosserie - Contrôle technique","2 Avenue Cabias, 69004 Lyon, France","04 78 27 00 75","+33 4 78 27 00 75",,"https://maps.google.com/?cid=7499784755082933234","45.774779, 4.826798999999999","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.6,true,true
"ChIJM955r_3q9EcRVm5m2Q35YTw","Croix Rousse Moto","16 Rue des Tables Claudiennes, 69004 Lyon, France","09 82 43 34 70","+33 9 82 43 34 70","http://croixroussemoto.fr/","https://maps.google.com/?cid=4351032552893869654","45.7706646, 4.8327132","[""Monday: Closed"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 7:00 PM"",""Sunday: Closed""]",4.9,true,true
"ChIJ4e2lxDzA9EcRKoGTcJvhKvw","Atelier Hydrau Mecanique","11 Rue René, 69100 Villeurbanne, France","06 77 03 73 14","+33 6 77 03 73 14","http://www.hydrau-mecanique.fr/","https://maps.google.com/?cid=18170583704304582954","45.7778609, 4.8864202","[""Monday: 2:00 – 6:00 PM"",""Tuesday: 2:00 – 6:00 PM"",""Wednesday: 2:00 – 6:00 PM"",""Thursday: 2:00 – 6:00 PM"",""Friday: Closed"",""Saturday: Closed"",""Sunday: Closed""]",,,
"ChIJF_mwwCPA9EcRJ2hVTzZbd2s","Atelier Hydrau Mécanique","22 Rue des Alliés, 69100 Villeurbanne, France","04 78 93 45 04","+33 4 78 93 45 04","https://www.hydrau-mecanique.fr/","https://maps.google.com/?cid=7743758373104216103","45.7775847, 4.881395899999999",,,,
"ChIJN-zrgT7A9EcRy9fSCPDcDKI","Mécanique Bateaux Ld","69 Rue Octavie, 69100 Villeurbanne, France","06 75 07 62 09","+33 6 75 07 62 09","http://mecaniquebateaux.fr/","https://maps.google.com/?cid=11676950857363150795","45.7778818, 4.891022100000001","[""Monday: 9:00 AM – 7:00 PM"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 7:00 PM"",""Sunday: Closed""]",,,
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss","Autozabi Self garage","71 Rue des Bienvenus, 69100 Villeurbanne, France","04 78 85 82 09","+33 4 78 85 82 09","http://www.cer-evolution.com/self-garage-villeurbanne/","https://maps.google.com/?cid=3166330218213878260","45.77298269999999, 4.885194999999999","[""Monday: 9:00 AM – 6:00 PM"",""Tuesday: 9:00 AM – 6:00 PM"",""Wednesday: 9:00 AM – 6:00 PM"",""Thursday: 9:00 AM – 6:00 PM"",""Friday: 9:00 AM – 6:00 PM"",""Saturday: 9:00 AM – 6:00 PM"",""Sunday: Closed""]",3.6,true,
"ChIJoYBrKXjr9EcR_IiRWJ2FONg","Workshop D'apprentissage De Gorge De Loup","105 Avenue Sidoine Apollinaire, 69009 Lyon, France","04 78 83 72 85","+33 4 78 83 72 85",,"https://maps.google.com/?cid=15580349821730523388","45.76725889999999, 4.7977468",,5,true,
"ChIJRT-4HoHq9EcR45ToshHpA10","Rd Motors","3 Rue Baraban, 69006 Lyon, France","04 78 84 73 46","+33 4 78 84 73 46",,"https://maps.google.com/?cid=6702456932682732771","45.76498739999999, 4.8689611","[""Monday: 8:00 AM – 12:00 PM, 1:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 1:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 1:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 1:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 1:00 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",3.9,true,
"ChIJsZYEUSnA9EcRo3hsxFu9xsw","Villeurbanne PNEUS","36 Rue Racine, 69100 Villeurbanne, France","04 78 68 07 12","+33 4 78 68 07 12","http://www.villeurbanne-pneus.fr/","https://maps.google.com/?cid=14755689430961125539","45.767216, 4.877908","[""Monday: 9:00 AM – 7:00 PM"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 3:00 PM"",""Sunday: Closed""]",5,true,
"ChIJWwHjbkXA9EcR1cwNuroi05Q","CANAL PNEUS SERVICES","12 Rue du Canal, 69120 Vaulx-en-Velin, France","04 37 45 09 54","+33 4 37 45 09 54","http://www.canal-pneus-services.com/","https://maps.google.com/?cid=10723953323080010965","45.7719506, 4.9038334","[""Monday: 8:30 AM – 12:30 PM, 2:00 – 6:30 PM"",""Tuesday: 8:30 AM – 12:30 PM, 2:00 – 6:30 PM"",""Wednesday: 8:30 AM – 12:30 PM, 2:00 – 6:30 PM"",""Thursday: 8:30 AM – 12:30 PM, 2:00 – 6:30 PM"",""Friday: 8:30 AM – 12:30 PM, 2:00 – 6:30 PM"",""Saturday: 8:30 AM – 12:30 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",4.1,true,true
"ChIJn4Q9a0rA9EcRUsqCst7QEwY","Garage Caffon Boileau","206 Rue du 4 Août 1789, 69100 Villeurbanne, France","04 78 85 91 97","+33 4 78 85 91 97","http://www.garage-boileau-villeurbanne.fr/contact","https://maps.google.com/?cid=437923243681303122","45.7648028, 4.895209299999999","[""Monday: 7:00 AM – 12:00 PM, 1:30 – 6:30 PM"",""Tuesday: 7:00 AM – 12:00 PM, 1:30 – 6:30 PM"",""Wednesday: 7:00 AM – 12:00 PM, 1:30 – 6:30 PM"",""Thursday: 7:00 AM – 12:00 PM, 1:30 – 6:30 PM"",""Friday: 7:00 AM – 12:00 PM, 1:30 – 6:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.3,true,true
"ChIJE1YvKzTA9EcRhQIi1dhg-io","Garage Services Union","50 Cours Dr Jean Damidot, 69100 Villeurbanne, France","04 78 84 72 13","+33 4 78 84 72 13","http://garagedelunionservices.multimarque.fr/","https://maps.google.com/?cid=3096894178175615621","45.76168879999999, 4.8866254","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.7,true,true
"ChIJaXaQDm_s9EcRXT_KYTrS-D8","Midas Tassin","170 Avenue Charles de Gaulle, 69160 Tassin-la-Demi-Lune, France","04 78 34 94 95","+33 4 78 34 94 95","http://centre.midas.fr/9661-midas-tassin","https://maps.google.com/?cid=4609665366804283229","45.7556666, 4.771424099999999","[""Monday: 8:00 AM – 6:30 PM"",""Tuesday: 8:00 AM – 6:30 PM"",""Wednesday: 8:00 AM – 6:30 PM"",""Thursday: 8:00 AM – 6:30 PM"",""Friday: 8:00 AM – 6:30 PM"",""Saturday: 8:00 AM – 4:00 PM"",""Sunday: Closed""]",3.7,true,true
"ChIJF5gcwf7q9EcRUrRmNzVzX1c","Garage Roubi","21 Rue du Sergent Michel Berthet, 69009 Lyon, France","04 78 83 27 01","+33 4 78 83 27 01","http://www.garageroubi.com/","https://maps.google.com/?cid=6295877476487181394","45.7726523, 4.805579799999999","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",2.7,true,true
"ChIJjYA3hxry9EcRToOOMIIgrn8","Capots Vintage","2 Place Gailleton, 69002 Lyon, France","06 69 26 53 06","+33 6 69 26 53 06","http://capotsvintage.com/","https://maps.google.com/?cid=9200326832296985422","45.753603, 4.833238","[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]",5,true,true
"ChIJA-nLJsrr9EcR0Zp1iPu09-Y","Atelier Gonin moteurs","30 Rue Seguin, 69002 Lyon, France","04 72 77 67 97","+33 4 72 77 67 97","http://www.gonin-moteurs.fr/","https://maps.google.com/?cid=16642969940390157009","45.743512, 4.8205589","[""Monday: 8:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Tuesday: 8:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Wednesday: 8:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Thursday: 8:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Friday: 8:30 AM – 12:00 PM, 1:30 – 5:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.3,true,true
"ChIJ-ciCdbTr9EcRn4JHKikIGeU","Philippe Curty Lyon 2","6 Cours de Verdun Rambaud, 69002 Lyon, France","04 78 37 26 31","+33 4 78 37 26 31","https://www.garagecurty.com/","https://maps.google.com/?cid=16508234881999274655","45.7500452, 4.8231687","[""Monday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 7:30 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",3,true,true
"ChIJtZcr3UTq9EcRg9nwhMM5YlU","L’Atelier du Chat Perché","29 Rue Salomon Reinach, 69007 Lyon, France",,,"http://www.chatperche.org/","https://maps.google.com/?cid=6152543552853301635","45.7515448, 4.841571699999998","[""Monday: Closed"",""Tuesday: 3:00 – 8:00 PM"",""Wednesday: 5:00 – 9:00 PM"",""Thursday: Closed"",""Friday: 3:00 – 7:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.8,true,true
"ChIJY1VdSGnq9EcRsHuv-opnn-I","Prestige Garibaldi","3 Rue de l'Abbé Boisard, 69007 Lyon, France","04 78 61 13 50","+33 4 78 61 13 50","http://www.prestigegaribaldi.fr/","https://maps.google.com/?cid=16329884620477660080","45.749922, 4.853384","[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 4:00 PM"",""Sunday: Closed""]",4.5,true,true
"ChIJPeJTc7fB9EcRjepA-qD4mkg","Atelier-Volet Lyon","162 Cours Dr Long, 69003 Lyon, France","04 30 00 16 44","+33 4 30 00 16 44","http://www.atelier-volet-lyon.fr/","https://maps.google.com/?cid=5231767287421266573","45.7528018, 4.8950741","[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]",,,true
"ChIJk3feMsrr9EcR36u4TPQNEJk","Charlemagne Mécanic","77 Cours Charlemagne, 69002 Lyon, France","04 72 41 04 38","+33 4 72 41 04 38",,"https://maps.google.com/?cid=11029330830340697055","45.7430955, 4.8214507","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",3.6,true,
"ChIJ45YnSSXq9EcRQCiNxDzBm5A","Gab7 Mecanique Carrosserie","106 Rue André Bollier, 69007 Lyon, France",,,,"https://maps.google.com/?cid=10420134629591558208","45.73488129999999, 4.836386399999999",,5,true,
"ChIJI0hBIBfq9EcRMK9CZqPIOVE","Mecanique Carrosserie","Rue de Montagny, 69008 Lyon, France",,,,"https://maps.google.com/?cid=5852929794865540912","45.7370062, 4.8505354",,,,
"ChIJe_hBhnLq9EcROS1UzEGnZd0","Laissus Philippe","33 Rue Marius Berliet, 69008 Lyon, France","04 78 00 77 17","+33 4 78 00 77 17","http://www.laissus-engrenages.fr/","https://maps.google.com/?cid=15953341156072631609","45.7440271, 4.8592857",,,,
"ChIJYWs_8hPq9EcR8BgCTjXT6CM","Carrosserie Corzani","90 Rue du Repos, 69007 Lyon, France","04 78 58 38 48","+33 4 78 58 38 48","http://www.carrosseriecorzani.sitew.fr/","https://maps.google.com/?cid=2587550211819837680","45.74042, 4.852896599999999",,4.9,true,
"ChIJd-NQDebB9EcRHf4UzZRERFc","Garage 2.J.M","4B Rue Président Krüger, 69008 Lyon, France","04 78 74 70 69","+33 4 78 74 70 69",,"https://maps.google.com/?cid=6288226385602608669","45.738911, 4.877777199999999","[""Monday: 8:00 AM – 12:30 PM, 2:00 – 6:30 PM"",""Tuesday: 8:00 AM – 12:30 PM, 2:00 – 6:30 PM"",""Wednesday: 8:00 AM – 12:30 PM, 2:00 – 6:30 PM"",""Thursday: 8:00 AM – 12:30 PM, 2:00 – 6:30 PM"",""Friday: 8:00 AM – 12:30 PM, 2:00 – 6:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.8,true,
"ChIJXz24qVi-9kcRwHgxjUm2TGo","ATELIER FRED AUTO","20 Rue Jean Chevailler, 69008 Lyon, France","04 78 75 88 93","+33 4 78 75 88 93","http://www.autoprimo.com/","https://maps.google.com/?cid=7659697493268068544","45.7342773, 4.862167","[""Monday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Tuesday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Wednesday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Thursday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Friday: 7:45 AM – 12:00 PM, 1:45 – 6:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.9,true,true
"ChIJI39N-_vp9EcRBNTeo8Ssb0U","LES 3 A","118 Rue du Professeur Roux, 69200 Vénissieux, France","04 78 75 35 75","+33 4 78 75 35 75","http://www.ecole3a.edu/","https://maps.google.com/?cid=5003407671594767364","45.7196453, 4.858920299999999",,,,
"ChIJsbmy9Z7r9EcRUguvywHbgzM","Relaxauto Lyon-Sud","16 Rue des Serpollières, 69008 Lyon, France","0 800 20 02 45","+33 800 20 02 45","http://www.relaxauto.fr/","https://maps.google.com/?cid=3712051318642117458","45.73202140000001, 4.863937399999999","[""Monday: 9:00 AM – 7:00 PM"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 7:00 PM"",""Sunday: Closed""]",,,true
"ChIJLdOlSGrp9EcRy5n_aYfva6c","Midas Oullins","216 Grande Rue, 69600 Oullins, France","04 72 39 12 12","+33 4 72 39 12 12","http://centre.midas.fr/9620-midas-oullins","https://maps.google.com/?cid=12063999391719987659","45.7114239, 4.801535900000001","[""Monday: 8:00 AM – 6:30 PM"",""Tuesday: 8:00 AM – 6:30 PM"",""Wednesday: 8:00 AM – 6:30 PM"",""Thursday: 8:00 AM – 6:30 PM"",""Friday: 8:00 AM – 6:30 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",3.9,true,
"ChIJ8ZRCNRDC9EcRXsl22jzxASs","Chronoauto","61 Boulevard Marcel Sembat, 69200 Vénissieux, France","09 50 00 55 96","+33 9 50 00 55 96","http://www.chronoauto.com/","https://maps.google.com/?cid=3099023262273161566","45.712365, 4.875683","[""Monday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Saturday: 8:00 AM – 12:30 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",3.8,true,true
"ChIJnb13c_rp9EcR_8bSzYChX6U","Renault Lyon Sud","364 Route de Vienne, 69200 Vénissieux, France","04 78 77 78 77","+33 4 78 77 78 77","https://bit.ly/2NM3fIB","https://maps.google.com/?cid=11916420713626650367","45.718383, 4.853236799999999","[""Monday: 8:30 AM – 7:00 PM"",""Tuesday: 8:30 AM – 7:00 PM"",""Wednesday: 8:30 AM – 7:00 PM"",""Thursday: 8:30 AM – 7:00 PM"",""Friday: 8:30 AM – 7:00 PM"",""Saturday: 9:00 AM – 6:30 PM"",""Sunday: Closed""]",3.6,true,true
"ChIJ3Tkuocnu9EcR9-zBp8i9f3s","Iveco","Route Départementale 42, 69230 Saint-Genis-Laval, France","04 78 56 76 20","+33 4 78 56 76 20","https://iveco-lvi.fr/","https://maps.google.com/?cid=8899040058213002487","45.707437, 4.770181",,,,
"ChIJL6k3UArp9EcRzvvs4elGiJY","Atelier de Carrosserie Djam's","23 Rue Emile Zola, 69310 Pierre-Bénite, France","06 95 36 61 76","+33 6 95 36 61 76",,"https://maps.google.com/?cid=10846997672853568462","45.70476660000001, 4.817742400000001","[""Monday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM"",""Sunday: Closed""]",4.5,true,true
"ChIJ00i0W6Dp9EcRt-CQ_Lr7WRI","Nico Motors","3 Rue Emile Zola, 69310 Pierre-Bénite, France","04 78 81 91 71","+33 4 78 81 91 71",,"https://maps.google.com/?cid=1322364746129793207","45.7053865, 4.821477199999999","[""Monday: Closed"",""Tuesday: 10:00 AM – 1:00 PM, 2:00 – 7:00 PM"",""Wednesday: 10:00 AM – 1:00 PM, 2:00 – 7:00 PM"",""Thursday: 10:00 AM – 1:00 PM, 2:00 – 7:00 PM"",""Friday: 10:00 AM – 1:00 PM, 2:00 – 7:00 PM"",""Saturday: 10:00 AM – 1:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",3.8,true,
"ChIJR_NPx9jp9EcRtTNThipI2as","Mecanique Auto","69200 Vénissieux, France",,,,"https://maps.google.com/?cid=12383007997911315381","45.7002383, 4.8602195",,,,
