"place_id","name","address","phone","phone_international","website","google_url","location","opening_hours","rating","reviews","photos"
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss","Autozabi Self garage","71 Rue des Bienvenus, 69100 Villeurbanne, France","04 78 85 82 09","+33 4 78 85 82 09","http://www.cer-evolution.com/self-garage-villeurbanne/","https://maps.google.com/?cid=3166330218213878260","45.77298269999999, 4.885194999999999","[""Monday: 9:00 AM – 6:00 PM"",""Tuesday: 9:00 AM – 6:00 PM"",""Wednesday: 9:00 AM – 6:00 PM"",""Thursday: 9:00 AM – 6:00 PM"",""Friday: 9:00 AM – 6:00 PM"",""Saturday: 9:00 AM – 6:00 PM"",""Sunday: Closed""]",3.6,true,
"ChIJyWRUp4Lq9EcRhuSFA8YR_iE","New Style","8 Cours de la République, 69100 Villeurbanne, France","04 78 93 47 93","+33 4 78 93 47 93",,"https://maps.google.com/?cid=2449414789496431750","45.7709382, 4.8735713",,,,
"ChIJf6dLKnfr9EcRc3lBSfQZGk0","Entretien Bureau","24 Ave. Joannes Masset, 69009 Lyon, France","04 78 83 60 66","+33 4 78 83 60 66","http://www.entretienbureau.com/","https://maps.google.com/?cid=5555781627306670451","45.7698466, 4.800737300000001",,1,true,
"ChIJgaxa9YDs9EcRZynjWTbRbRg","Rhône Piscines","22 Avenue Victor Hugo, 69160 Tassin-la-Demi-Lune, France","04 78 34 60 77","+33 4 78 34 60 77","https://www.rhone-piscines.fr/","https://maps.google.com/?cid=1760293060738230631","45.7671627, 4.7845933","[""Monday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",4.6,true,true
"ChIJbfZ8c4fs9EcRaOsvHseFbzc","Savelys","34 Chemin du Vieux Moulin, 69160 Tassin-la-Demi-Lune, France",,,"https://www.engie-homeservices.fr/","https://maps.google.com/?cid=3994558484752362344","45.76727409999999, 4.779497099999999",,1,true,
"ChIJyzvEM_Tq9EcRFlyjmZZxnJ0","Nettoyage et entretien des copropriétés","131 Rue de Créqui, 69006 Lyon, France","06 45 48 14 05","+33 6 45 48 14 05","http://neo69.fr/nettoyage/index.html","https://maps.google.com/?cid=11357077251958201366","45.7659913, 4.846784299999999",,1,true,
"ChIJH3PsilXq9EcRedrLd7w0CC8","National Center De Formation To Technical D'entretien-Cnfe","4 Rue de Brest, 69002 Lyon, France","04 72 61 83 58","+33 4 72 61 83 58","https://cnfe.fr/","https://maps.google.com/?cid=3389016703664642681","45.7643036, 4.8329731",,,,
"ChIJB_mWUv7q9EcRYNNfYI-zSy0","E.R.V.E Entretien Réparation Vente Electricité","4 Rue Major Martin, 69001 Lyon, France","04 78 28 75 96","+33 4 78 28 75 96",,"https://maps.google.com/?cid=3263899783338644320","45.76643840000001, 4.8320598",,,,
"ChIJS7kFKUvA9EcRFsF7YI8DJok","LYON CLEANING SERVICE","77 Rue Dr Frappaz, 69100 Villeurbanne, France","06 03 63 28 86","+33 6 03 63 28 86","http://www.lyon-nettoyage-entretien.fr/","https://maps.google.com/?cid=9882590346645061910","45.7618586, 4.895423800000001","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 3:00 PM"",""Sunday: Closed""]",3.7,true,true
"ChIJ_bjeyhbq9EcRidKci2ZGftQ","EMB Entretien Maintenance Bâtiment","52 Rue du 4 Août 1789, 69100 Villeurbanne, France","04 78 93 13 13","+33 4 78 93 13 13",,"https://maps.google.com/?cid=15311753189349184137","45.76464259999999, 4.8786954",,,,
"ChIJmT0pIjjA9EcRixQXkXe9gbc","Garanka Lyon","150 Rue du 8 Mai 1945, 69100 Villeurbanne, France","04 72 65 16 80","+33 4 72 65 16 80","http://garanka.fr/agences/garanka-villeurbanne/","https://maps.google.com/?cid=13223058302169453707","45.772105, 4.896032","[""Monday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM"",""Friday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM"",""Saturday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM"",""Sunday: Closed""]",3.2,true,true
"ChIJrcJRXzjA9EcRZWGYbif8wOQ","Elec Gaz Service","15 Rue Greuze, 69100 Villeurbanne, France","04 78 84 87 87","+33 4 78 84 87 87","http://www.elecgaz.fr/","https://maps.google.com/?cid=16483451882465419621","45.7732284, 4.8939854","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Saturday: 8:00 AM – 12:00 PM"",""Sunday: Closed""]",3.9,true,
"ChIJaXaQDm_s9EcRXT_KYTrS-D8","Midas Tassin","170 Avenue Charles de Gaulle, 69160 Tassin-la-Demi-Lune, France","04 78 34 94 95","+33 4 78 34 94 95","http://centre.midas.fr/9661-midas-tassin","https://maps.google.com/?cid=4609665366804283229","45.7556666, 4.771424099999999","[""Monday: 8:00 AM – 6:30 PM"",""Tuesday: 8:00 AM – 6:30 PM"",""Wednesday: 8:00 AM – 6:30 PM"",""Thursday: 8:00 AM – 6:30 PM"",""Friday: 8:00 AM – 6:30 PM"",""Saturday: 8:00 AM – 4:00 PM"",""Sunday: Closed""]",3.7,true,true
"ChIJU4j_BZrr9EcR3VcDj5VVixQ","Michel Services Gaz SARL","61 Avenue du Point du Jour, 69005 Lyon, France","04 78 36 31 21","+33 4 78 36 31 21","http://www.michel-services-gaz.fr/","https://maps.google.com/?cid=1480371003359188957","45.7560315, 4.8005222","[""Monday: 8:00 AM – 12:00 PM, 1:30 – 5:30 PM"",""Tuesday: 8:00 AM – 12:00 PM, 1:30 – 5:30 PM"",""Wednesday: 8:00 AM – 12:00 PM, 1:30 – 5:30 PM"",""Thursday: 8:00 AM – 12:00 PM, 1:30 – 5:30 PM"",""Friday: 8:00 AM – 12:00 PM, 1:30 – 5:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: Closed""]",3.3,true,true
"ChIJDzEKAlPq9EcR9kK8Cp8eRmI","Centre Jacques Cartier","26 Place Bellecour, 69002 Lyon, France","04 78 60 98 48","+33 4 78 60 98 48","http://www.centrejacquescartier.com/","https://maps.google.com/?cid=7081381132515427062","45.7567313, 4.831028","[""Monday: 9:00 AM – 5:30 PM"",""Tuesday: 9:00 AM – 5:30 PM"",""Wednesday: 9:00 AM – 5:30 PM"",""Thursday: 9:00 AM – 5:30 PM"",""Friday: 9:00 AM – 5:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",,,true
"ChIJH5o_oF7q9EcRYc3TGRvtosI","Saxony 2 wheels","68 Rue Mazenod, 69003 Lyon, France","04 78 03 22 87","+33 4 78 03 22 87","http://www.saxe2roues.com/","https://maps.google.com/?cid=14025032890238356833","45.7587163, 4.846307","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.3,true,true
"ChIJvSRBRVzq9EcRi48b0Bxtcpg","Doc Biker","127 Avenue Maréchal de Saxe, 69003 Lyon, France","04 78 60 39 88","+33 4 78 60 39 88","http://www.docbiker.com/les-centres/centre-lyon","https://maps.google.com/?cid=10984962411628040075","45.7571062, 4.846511","[""Monday: 9:00 AM – 7:00 PM"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 6:00 PM"",""Sunday: Closed""]",4.6,true,
"ChIJD1Vn7m7q9EcRJUESahbBb9U","Entreprise de Nettoyage lyon","19 Rue Abbé Boisard, 69007 Lyon, France","06 27 43 94 88","+33 6 27 43 94 88","http://www.entreprise-de-nettoyage-lyon.com/","https://maps.google.com/?cid=15379723554506555685","45.75029759999999, 4.8558997","[""Monday: 5:00 AM – 9:00 PM"",""Tuesday: 5:00 AM – 9:00 PM"",""Wednesday: 5:00 AM – 9:00 PM"",""Thursday: 5:00 AM – 9:00 PM"",""Friday: 5:00 AM – 9:00 PM"",""Saturday: 5:00 AM – 9:00 PM"",""Sunday: Closed""]",5,true,true
"ChIJj4Wu3Gnq9EcRdEdlNxAYR3E","Melkart Nettoyage, entreprise de nettoyage Lyon, Nettoyage vitre (Rhône-69)","116 Grande Rue de la Guillotière, 69007 Lyon, France","04 37 65 06 38","+33 4 37 65 06 38","http://www.melkart-nettoyage.com/","https://maps.google.com/?cid=8162519307560241012","45.7504964, 4.849363800000001","[""Monday: 9:00 AM – 5:30 PM"",""Tuesday: 9:00 AM – 5:30 PM"",""Wednesday: 9:00 AM – 5:30 PM"",""Thursday: 9:00 AM – 5:30 PM"",""Friday: 9:00 AM – 5:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.2,true,
"ChIJG6kuFzHq9EcREjP7jhtNuuQ","Savelys","29 Rue Félix Brun, 69007 Lyon, France","04 72 73 08 52","+33 4 72 73 08 52","https://www.engie-homeservices.fr/","https://maps.google.com/?cid=16481570567074034450","45.7387913, 4.8325089","[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Closed"",""Sunday: Closed""]",2.3,true,
"ChIJjUOSSzvq9EcRO3UXWqSF0_Y","Prestagaz Agence de Lyon","105 Rue de Gerland, 69007 Lyon, France","04 37 70 69 23","+33 4 37 70 69 23","http://www.presta-gaz.fr/","https://maps.google.com/?cid=17785706294348838203","45.7354073, 4.839717600000001","[""Monday: 9:00 AM – 5:00 PM"",""Tuesday: 9:00 AM – 5:00 PM"",""Wednesday: 9:00 AM – 5:00 PM"",""Thursday: 9:00 AM – 5:00 PM"",""Friday: 9:00 AM – 5:00 PM"",""Saturday: 9:00 AM – 12:00 PM"",""Sunday: Closed""]",4.5,true,true
"ChIJMzumFEDq9EcRLuOo9BlVOGg","CyCle Service","Pôle Vélo, 87 Rue Jaboulay, 69007 Lyon, France","06 78 02 29 16","+33 6 78 02 29 16","http://www.cycleservice.fr/","https://maps.google.com/?cid=7509845948607554350","45.7454583, 4.846261799999999",,4.8,true,true
"ChIJf0LIT-TB9EcRQ7qXggx31F4","Hygiène Entretien Rhône-Alpes","131 Rue Bataille, 69008 Lyon, France","04 78 00 01 00","+33 4 78 00 01 00","http://heralyon.com/","https://maps.google.com/?cid=6833217430242179651","45.7364578, 4.8795226",,1,true,
"ChIJC0iXuXXq9EcRh9hEEdyywXo","BF.Centre Habitat Conseil Dal'Alu","73 Cours Albert Thomas, 69003 Lyon, France","04 78 49 57 10","+33 4 78 49 57 10","http://www.centrehabitatconseil.com/","https://maps.google.com/?cid=8845547801384638599","45.747272, 4.86775","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 1:00 PM"",""Sunday: Closed""]",4,true,true
"ChIJhUZ5h-LB9EcR7P-XLy275uk","Plomberie Entretien Chauffage","3 Rue Joseph Chapelle, 69008 Lyon, France","04 78 74 51 26","+33 4 78 74 51 26","http://pec.fr/","https://maps.google.com/?cid=16854364458227073004","45.7362724, 4.868196300000001",,3,true,
"ChIJj3o1vwnq9EcR5LixJ4sgvyo","Entretien de toiture","320 Avenue Berthelot, 69008 Lyon, France","06 21 81 16 63","+33 6 21 81 16 63","http://entretiendetoiture.com/nous-contacter","https://maps.google.com/?cid=3080216452183210212","45.73729180000001, 4.8660291",,,,
"ChIJS0fd393B9EcRNm5YDAkF9ac","SPEEDY","131 Cours Albert Thomas, 69003 Lyon, France","04 72 33 74 95","+33 4 72 33 74 95","http://centres-auto.speedy.fr/garage/lyon-albert-thomas-69003/41","https://maps.google.com/?cid=12102585110048042550","45.7444734, 4.8748656","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Sunday: Closed""]",3.6,true,true
"ChIJ-9oQXHfq9EcRXP0JAF4TLqw","Clean World","43 Rue du Dauphiné, 69003 Lyon, France","09 51 51 38 03","+33 9 51 51 38 03","http://www.cleanworld.fr/","https://maps.google.com/?cid=12406875317900803420","45.752708, 4.866241999999999",,4,true,true
"ChIJf7NoLvXB9EcR9vBMCHYc7SY","Midas Lyon Pinel","272 Boulevard Pinel, 69008 Lyon, France","04 78 78 00 88","+33 4 78 78 00 88","http://centre.midas.fr/9658-midas-lyon-pinel","https://maps.google.com/?cid=2804929436192665846","45.7254142, 4.8866954","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",4.4,true,true
"ChIJaUO4SVzp9EcRnlvuW1D4O2Q","Triams","13 Avenue de la Californie, 69600 Oullins, France","04 78 34 19 19","+33 4 78 34 19 19","http://groupetriams.fr/","https://maps.google.com/?cid=7222639451442142110","45.7216227, 4.7971409","[""Monday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",5,true,
"ChIJA1HJAg3C9EcR3D_WQupNapk","Therm Service","bat j, 13 Avenue de la République, 69200 Vénissieux, France","04 72 89 11 66","+33 4 72 89 11 66","http://www.therm-service.com/","https://maps.google.com/?cid=11054733903873327068","45.7081387, 4.8650848","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM""]",2.3,true,
"ChIJQUIuMxDC9EcRjJjlG1UOb6s","Sol Service Equipement","50 Boulevard Marcel Sembat, 69200 Vénissieux, France","04 72 78 87 87","+33 4 72 78 87 87","http://www.solservice.fr/","https://maps.google.com/?cid=12353108061603600524","45.71258719999999, 4.875462600000001","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Saturday: 8:30 AM – 12:00 PM"",""Sunday: Closed""]",3,true,true
"ChIJ9zReUDzp9EcR2tQ9MuKo94k","JC Entretien","10 Avenue de Gadagne, 69230 Saint-Genis-Laval, France","06 11 47 09 78","+33 6 11 47 09 78",,"https://maps.google.com/?cid=9941600391902647514","45.70195340000001, 4.794395","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Sunday: Closed""]",,,
