"place_id","name","address","phone","phone_international","website","google_url","location","opening_hours","rating","reviews","photos"
"ChIJk86CWbXs9EcRmWBIN6jgxsM","AUDI BYmyCAR North Lyon","40 Chemin de Paisy, 69760 Limonest, France","04 82 29 14 91","+33 4 82 29 14 91","https://www.bymycar.fr/concessions/audi-limonest-lyon-bymycar-60","https://maps.google.com/?cid=14107209895871275161","45.8046815, 4.7714956","[""Monday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Tuesday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Wednesday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Thursday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Friday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",4.5,true,true
"ChIJ68chDDrr9EcRzTx8ubQ3cUc","Eurorepar A. D. A.","23 Rue Joannes Carret, 69009 Lyon, France","04 78 83 37 47","+33 4 78 83 37 47","http://www.eurorepar.fr/dhtml/page-trouvez-votre-eurorepar-10029.php","https://maps.google.com/?cid=5147957098406755533","45.79264269999999, 4.8192406",,,,true
"ChIJGX-bpKPs9EcRQ5jiYO6D-h8","Smart Star 69","4 Chemin Jean-Marie Vianney, 69130 Écully, France","04 72 18 00 18","+33 4 72 18 00 18","http://www.smartlyon.fr/","https://maps.google.com/?cid=2304299219204347971","45.7857458, 4.7835739","[""Monday: 8:30 AM – 7:00 PM"",""Tuesday: 8:30 AM – 7:00 PM"",""Wednesday: 8:30 AM – 7:00 PM"",""Thursday: 8:30 AM – 7:00 PM"",""Friday: 8:30 AM – 7:00 PM"",""Saturday: 9:00 AM – 7:00 PM"",""Sunday: Closed""]",4,true,true
"ChIJCRe4RU2T9EcRvkrJ3GJseSE","PSA PEUGEOT RETAIL CHAMPAGNE","69130, 5 Chemin Jean-Marie Vianney, 69130 Écully, France","04 37 90 18 10","+33 4 37 90 18 10","https://www.psa-retail.com/fr/peugeot/lyon/psa-retail-lyon-ecully/","https://maps.google.com/?cid=2412078247300385470","45.78737599999999, 4.7810034","[""Monday: 7:30 AM – 12:30 PM, 1:30 – 7:00 PM"",""Tuesday: 7:30 AM – 12:30 PM, 1:30 – 7:00 PM"",""Wednesday: 7:30 AM – 12:30 PM, 1:30 – 7:00 PM"",""Thursday: 7:30 AM – 12:30 PM, 1:30 – 7:00 PM"",""Friday: 7:30 AM – 12:30 PM, 1:30 – 7:00 PM"",""Saturday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Sunday: Closed""]",3.4,true,true
"ChIJF6tHmdvq9EcRjFEJxokVm0c","Garage Chene - Citroën","34 Rue Pasteur, 69300 Caluire-et-Cuire, France","04 78 08 21 22","+33 4 78 08 21 22","https://reseau.citroen.fr/reparateur-caluire-et-cuire-2","https://maps.google.com/?cid=5159741479560237452","45.7881231, 4.839913","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Sunday: Closed""]",2.6,true,
"ChIJA7cR-xfA9EcR4_GJ1TH0id0","Eurorepar Garage Longchamps","5 Rue Longchamps, 69100 Villeurbanne, France","04 78 94 94 30","+33 4 78 94 94 30","http://www.eurorepar.fr/dhtml/page-trouvez-votre-eurorepar-10029.php","https://maps.google.com/?cid=15963558849064595939","45.7811907, 4.8868901",,3,true,true
"ChIJDSg-rxnA9EcRFhGz2UytIFg","L'Atelier Soudé - atelier de réparation électronique participative - local de Villeurbanne","1 Rue du Luizet, 69100 Villeurbanne, France","09 86 69 90 06","+33 9 86 69 90 06","http://www.atelier-soude.fr/","https://maps.google.com/?cid=6350266020173910294","45.7836676, 4.884303399999999","[""Monday: 4:30 – 7:30 PM"",""Tuesday: Closed"",""Wednesday: 5:00 – 8:00 PM"",""Thursday: Closed"",""Friday: Closed"",""Saturday: Closed"",""Sunday: Closed""]",4.7,true,true
"ChIJd76jvyHA9EcRMpEM4--P4HE","Renault","40 Rue des Antonins, 69100 Villeurbanne, France",,,"https://group.renault.com/groupe/implantations/nos-implantations-industrielles/usine-villeurbanne-aci-2/","https://maps.google.com/?cid=8205716781538251058","45.77966859999999, 4.8789932",,3.2,true,
"ChIJQzacqxTA9EcRS1IdJUOOSk8","Speck Motorcycles & Workshop","2 Rue Tranquille, 69100 Villeurbanne, France","04 72 04 66 66","+33 4 72 04 66 66","http://www.speck-motos.com/","https://maps.google.com/?cid=5713535496309527115","45.7845917, 4.8973885","[""Monday: 1:30 – 6:30 PM"",""Tuesday: 9:30 AM – 12:30 PM, 1:30 – 6:30 PM"",""Wednesday: 9:30 AM – 12:30 PM, 1:30 – 6:30 PM"",""Thursday: 9:30 AM – 12:30 PM, 1:30 – 6:30 PM"",""Friday: 9:30 AM – 12:30 PM, 1:30 – 6:30 PM"",""Saturday: 9:30 AM – 12:30 PM"",""Sunday: Closed""]",4.3,true,true
"ChIJxyfzrOzs9EcRAryPM1Mzgdo","Autos M.k.n","11 Avenue Guy de Collongue, 69130 Écully, France","04 78 33 15 14","+33 4 78 33 15 14","https://autosmkn.business.site/","https://maps.google.com/?cid=15744922204704324610","45.78066, 4.767922","[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]",4,true,
"ChIJz0g4ZW_r9EcRDp4Y8BM1y2w","Perrin workshops and Co.","25 Rue Laure Diebold, 69009 Lyon, France","04 78 83 78 50","+33 4 78 83 78 50","http://www.atelierperrin.com/","https://maps.google.com/?cid=7839417936117276174","45.777851, 4.800263","[""Monday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Tuesday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Wednesday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Thursday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Friday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",5,true,true
"ChIJd34KHg3r9EcRuDNrHrGknA0","AD Expert Workshops Auto Arloing","31 BIS QUAI ARLOING, 69009 Lyon, France","04 37 64 22 30","+33 4 37 64 22 30","https://www.ad.fr/garage/garage-ad-expert-ateliers-auto-arloing","https://maps.google.com/?cid=980839899486434232","45.7711234, 4.8115357","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 5:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4,true,true
"ChIJZc-05nrr9EcRdf1mUqJySHY","Daniel Auto Vaise","75 Rue du Bourbonnais, 69009 Lyon, France","04 78 83 79 67","+33 4 78 83 79 67",,"https://maps.google.com/?cid=8523188336291413365","45.7735387, 4.7966198",,4.3,true,
"ChIJ4xt2-3Hr9EcRgI5DOuonDW0","Djef Autos","28 Rue du Bourbonnais, 69009 Lyon 9EME, France","04 78 83 76 82","+33 4 78 83 76 82","http://djef-autos.com/","https://maps.google.com/?cid=7857980811784720000","45.7744247, 4.8039274","[""Monday: 7:30 AM – 12:30 PM, 2:00 – 7:00 PM"",""Tuesday: 7:30 AM – 12:30 PM, 2:00 – 7:00 PM"",""Wednesday: 7:30 AM – 12:30 PM, 2:00 – 7:00 PM"",""Thursday: 7:30 AM – 12:30 PM, 2:00 – 7:00 PM"",""Friday: 7:30 AM – 12:30 PM, 2:00 – 7:00 PM"",""Saturday: 9:30 AM – 12:00 PM"",""Sunday: Closed""]",4.2,true,
"ChIJ_5oWdXvr9EcR0w7wNrDvV0w","Eurorepar Garage Cristal","6 Ter Rue du Béal, 69009 Lyon, France","04 78 47 10 50","+33 4 78 47 10 50","https://www.eurorepar.fr/","https://maps.google.com/?cid=5501129009971334867","45.77283469999999, 4.794614300000001","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4,true,true
"ChIJ2_y0H3rr9EcRmuI3XelRmdg","Apollinaire Auto Service","67 Avenue Sidoine Apollinaire, 69009 Lyon, France","04 78 64 80 20","+33 4 78 64 80 20","https://avenir-auto-service.business.site/","https://maps.google.com/?cid=15607596046362337946","45.7703491, 4.797399899999998","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.8,true,true
"ChIJ2WNpGm_r9EcRCdnn2cFzqxk","Carrosserie Zone Rouge","23 Rue Berjon, 69009 Lyon, France","04 72 29 15 02","+33 4 72 29 15 02","https://carrosserie-zone-rouge.business.site/","https://maps.google.com/?cid=1849699348387453193","45.7770354, 4.798994399999999","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.1,true,
"ChIJE5wJ9Ozp9EcRG1aZ6t0vbEU","Kia - Mazda Lyon Elite Motors - Lyon Vaise","Vaise, 96 Rue Marietton, 69009 Lyon, France","04 72 53 14 80","+33 4 72 53 14 80","http://www.lyon-elite-motors.com/","https://maps.google.com/?cid=5002425916271973915","45.7764803, 4.7970703","[""Monday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 9:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",3.9,true,true
"ChIJ94Xf2WTr9EcRKTPeTH2XV50","NISSAN BYmyCAR Lyon Vaise","65 Rue du Souvenir, 69009 Lyon, France","04 82 29 15 26","+33 4 82 29 15 26","https://www.bymycar.fr/concessions/nissan-lyon-vaise-bymycar-61","https://maps.google.com/?cid=11337697151344849705","45.7757385, 4.795577199999999","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",4.3,true,true
"ChIJHWbUD2_r9EcR0_5VxKxVsP8","Perrin et Cie","25 Rue Laure Diebold, 69009 Lyon, France","04 78 83 78 50","+33 4 78 83 78 50","https://www.atelierperrin.com/","https://maps.google.com/?cid=18424320276089405139","45.7779659, 4.8005143","[""Monday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Tuesday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Wednesday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Thursday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Friday: 7:30 AM – 12:00 PM, 2:00 – 5:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",4.3,true,
"ChIJOdjd2mTr9EcR0Iqx8mpKP-w","SEAT BYmyCAR Lyon","63 Rue du Souvenir, 69009 Lyon, France","04 72 85 66 85","+33 4 72 85 66 85","https://www.bymycar.fr/concessions/seat-lyon-vaise-bymycar-54","https://maps.google.com/?cid=17023406939682474704","45.7752405, 4.796988600000001","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",4,true,true
"ChIJbZ3nFGXr9EcRCBTenKzwnTs","Félix Faure Automobiles Volvo","88 Rue Marietton, 69009 Lyon, France","04 72 20 51 51","+33 4 72 20 51 51","http://www.felix-faure-automobiles.com/","https://maps.google.com/?cid=4295854243738162184","45.7764041, 4.7978505","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",3.6,true,true
"ChIJz0g4ZW_r9EcRWR0RwJ4g_mc","Atelier Perrin","25 Rue Laure Diebold, 69009 Lyon, France","04 78 83 78 50","+33 4 78 83 78 50","https://www.atelierperrin.com/","https://maps.google.com/?cid=7493462696190352729","45.77800449999999, 4.8000039","[""Monday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Tuesday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Wednesday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Thursday: 7:30 AM – 12:00 PM, 1:30 – 6:00 PM"",""Friday: 7:30 AM – 12:00 PM, 2:00 – 5:30 PM"",""Saturday: Closed"",""Sunday: Closed""]",5,true,
"ChIJjX4H0Rrr9EcRdaS-uUyJwVk","Atelier mécanique et carrosserie RENAULT","2 Rue Bely, 69004 Lyon, France","04 78 29 86 72","+33 4 78 29 86 72",,"https://maps.google.com/?cid=6467601502507541621","45.774406, 4.822611999999999","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Saturday: 9:00 AM – 12:00 PM"",""Sunday: Closed""]",2.7,true,true
"ChIJM955r_3q9EcRVm5m2Q35YTw","Croix Rousse Moto","16 Rue des Tables Claudiennes, 69004 Lyon, France","09 82 43 34 70","+33 9 82 43 34 70","http://croixroussemoto.fr/","https://maps.google.com/?cid=4351032552893869654","45.7706646, 4.8327132","[""Monday: Closed"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 7:00 PM"",""Sunday: Closed""]",4.9,true,true
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss","Autozabi Self garage","71 Rue des Bienvenus, 69100 Villeurbanne, France","04 78 85 82 09","+33 4 78 85 82 09","http://www.cer-evolution.com/self-garage-villeurbanne/","https://maps.google.com/?cid=3166330218213878260","45.77298269999999, 4.885194999999999","[""Monday: 9:00 AM – 6:00 PM"",""Tuesday: 9:00 AM – 6:00 PM"",""Wednesday: 9:00 AM – 6:00 PM"",""Thursday: 9:00 AM – 6:00 PM"",""Friday: 9:00 AM – 6:00 PM"",""Saturday: 9:00 AM – 6:00 PM"",""Sunday: Closed""]",3.6,true,
"ChIJsXFCvDzA9EcR8q8n5SWqquM","Garage A P Auto","156 Rue Alexis Perroncel, 69100 Villeurbanne, France","04 78 84 09 44","+33 4 78 84 09 44",,"https://maps.google.com/?cid=16405111672385548274","45.7767511, 4.8864589","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",5,true,
"ChIJ-884L4Pq9EcRPJbuuPh28ME","Midas Villeurbanne Zola","83-85 Cours Emile Zola, 69100 Villeurbanne, France","04 78 94 26 48","+33 4 78 94 26 48","http://centre.midas.fr/9529-midas-villeurbanne-zola","https://maps.google.com/?cid=13974800454357259836","45.7714018, 4.870709199999999","[""Monday: 8:00 AM – 6:30 PM"",""Tuesday: 8:00 AM – 6:30 PM"",""Wednesday: 8:00 AM – 6:30 PM"",""Thursday: 8:00 AM – 6:30 PM"",""Friday: 8:00 AM – 6:30 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",3.2,true,
"ChIJ5VAYWHzr9EcRxEz0FIyf_DY","SUMA SUZUKI LYON OUEST - VALVERT automobiles","15 Avenue Victor Hugo, 69160 Tassin-la-Demi-Lune, France","04 78 83 30 30","+33 4 78 83 30 30","http://www.valvert-automobiles.com/","https://maps.google.com/?cid=3962217196174986436","45.7720938, 4.7912359","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",3.4,true,true
"ChIJIRaYYGXr9EcR8_sI756stWc","FCA Motor Village Lyon Vaise (Fiat, Alfa Romeo, Jeep, Abarth et Fiat Professional)","81 Rue Marietton, 69009 Lyon, France","04 37 50 25 90","+33 4 37 50 25 90","https://www.fca-motorvillage.fr/distributeur","https://maps.google.com/?cid=7473068955306359795","45.7759682, 4.7989368","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",3.3,true,true
"ChIJwc_D6m_r9EcRHy0tdu8nVDg","Atlantic Opel Cars","76 Rue Marietton, 69009 Lyon, France","04 72 85 08 50","+33 4 72 85 08 50","http://www.atlantic-automobiles.fr/","https://maps.google.com/?cid=4058913073600998687","45.7761904, 4.7994017","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Saturday: 8:00 AM – 12:00 PM, 2:00 – 7:00 PM"",""Sunday: Closed""]",3.5,true,true
